Date,pre,ETo
06/06/2006 15:00,0,0
06/06/2006 16:00,0,0
06/06/2006 17:00,0,0
06/06/2006 18:00,0,0
06/06/2006 19:00,0,0
06/06/2006 20:00,0,0
06/06/2006 21:00,0,0
06/06/2006 22:00,0,0
06/06/2006 23:00,0,0
07/06/2006 00:00,0,0
07/06/2006 01:00,0,0
07/06/2006 02:00,0,0
07/06/2006 03:00,0,0
07/06/2006 04:00,0,0
07/06/2006 05:00,0,0
07/06/2006 06:00,0,0
07/06/2006 07:00,0,0
07/06/2006 08:00,0,0
07/06/2006 09:00,0,0
07/06/2006 10:00,0,0
07/06/2006 11:00,0,0
07/06/2006 12:00,0,0
07/06/2006 13:00,0,0
07/06/2006 14:00,0,0
07/06/2006 15:00,0,0
07/06/2006 16:00,0,0
07/06/2006 17:00,0,0
07/06/2006 18:00,0,0
07/06/2006 19:00,0,0
07/06/2006 20:00,0,0
07/06/2006 21:00,0,0
07/06/2006 22:00,0,0
07/06/2006 23:00,0,0
08/06/2006 00:00,0,0
08/06/2006 01:00,0,0
08/06/2006 02:00,0,0
08/06/2006 03:00,0,0
08/06/2006 04:00,0,0
08/06/2006 05:00,0,0
08/06/2006 06:00,0,0
08/06/2006 07:00,0,0
08/06/2006 08:00,0,0
08/06/2006 09:00,0,0
08/06/2006 10:00,0,0
08/06/2006 11:00,0,0
08/06/2006 12:00,0,0
08/06/2006 13:00,0,0
08/06/2006 14:00,0,0
08/06/2006 15:00,0,0
08/06/2006 16:00,0,0
08/06/2006 17:00,0,0
08/06/2006 18:00,0,0
08/06/2006 19:00,0,0
08/06/2006 20:00,0,0
08/06/2006 21:00,0,0
08/06/2006 22:00,0,0
08/06/2006 23:00,0,0
09/06/2006 00:00,0,0
09/06/2006 01:00,0,0
09/06/2006 02:00,0,0
09/06/2006 03:00,0,0
09/06/2006 04:00,0,0
09/06/2006 05:00,0,0
09/06/2006 06:00,0,0
09/06/2006 07:00,0,0
09/06/2006 08:00,0,0
09/06/2006 09:00,0,0
09/06/2006 10:00,0,0
09/06/2006 11:00,0,0
09/06/2006 12:00,0,0
09/06/2006 13:00,0,0
09/06/2006 14:00,0,0
09/06/2006 15:00,0,0
09/06/2006 16:00,0,0
09/06/2006 17:00,0,0
09/06/2006 18:00,0,0
09/06/2006 19:00,0,0
09/06/2006 20:00,0,0
09/06/2006 21:00,0,0
09/06/2006 22:00,0,0
09/06/2006 23:00,0,0
10/06/2006 00:00,0,0
10/06/2006 01:00,0,0
10/06/2006 02:00,0,0
10/06/2006 03:00,0,0
10/06/2006 04:00,0,0
10/06/2006 05:00,0,0
10/06/2006 06:00,0,0
10/06/2006 07:00,0,0
10/06/2006 08:00,0,0
10/06/2006 09:00,0,0
10/06/2006 10:00,0,0
10/06/2006 11:00,0,0
10/06/2006 12:00,0,0
10/06/2006 13:00,0,0
10/06/2006 14:00,0,0
10/06/2006 15:00,0,0
10/06/2006 16:00,0,0
10/06/2006 17:00,0,0
10/06/2006 18:00,0,0
10/06/2006 19:00,0,0
10/06/2006 20:00,0,0
10/06/2006 21:00,0,0
10/06/2006 22:00,0,0
10/06/2006 23:00,0,0
11/06/2006 00:00,0,0
11/06/2006 01:00,0,0
11/06/2006 02:00,0,0
11/06/2006 03:00,0,0
11/06/2006 04:00,0,0
11/06/2006 05:00,0,0
11/06/2006 06:00,0,0
11/06/2006 07:00,0,0
11/06/2006 08:00,0,0
11/06/2006 09:00,0,0
11/06/2006 10:00,0,0
11/06/2006 11:00,0,0
11/06/2006 12:00,0,0
11/06/2006 13:00,0,0
11/06/2006 14:00,0,0
11/06/2006 15:00,0,0
11/06/2006 16:00,0,0
11/06/2006 17:00,0,0
11/06/2006 18:00,0,0
11/06/2006 19:00,0,0
11/06/2006 20:00,0,0
11/06/2006 21:00,0,0
11/06/2006 22:00,0,0
11/06/2006 23:00,0,0
12/06/2006 00:00,0,0
12/06/2006 01:00,0,0
12/06/2006 02:00,0,0
12/06/2006 03:00,0,0
12/06/2006 04:00,0,0
12/06/2006 05:00,0,0
12/06/2006 06:00,0,0
12/06/2006 07:00,0,0
12/06/2006 08:00,0,0
12/06/2006 09:00,0,0
12/06/2006 10:00,0,0
12/06/2006 11:00,0,0
12/06/2006 12:00,0,0
12/06/2006 13:00,0,0
12/06/2006 14:00,0,0
12/06/2006 15:00,0,0
12/06/2006 16:00,0,0
12/06/2006 17:00,0,0
12/06/2006 18:00,0,0
12/06/2006 19:00,0,0
12/06/2006 20:00,0,0
12/06/2006 21:00,0,0
12/06/2006 22:00,0,0
12/06/2006 23:00,0,0
13/06/2006 00:00,0,0
13/06/2006 01:00,0,0
13/06/2006 02:00,0,0
13/06/2006 03:00,0,0
13/06/2006 04:00,0,0
13/06/2006 05:00,0,0
13/06/2006 06:00,0,0
13/06/2006 07:00,0,0
13/06/2006 08:00,0,0
13/06/2006 09:00,0,0
13/06/2006 10:00,0,0
13/06/2006 11:00,0,0
13/06/2006 12:00,0,0
13/06/2006 13:00,0,0
13/06/2006 14:00,0,0
13/06/2006 15:00,0,0
13/06/2006 16:00,0,0
13/06/2006 17:00,0,0
13/06/2006 18:00,0,0
13/06/2006 19:00,0,0
13/06/2006 20:00,0,0
13/06/2006 21:00,0,0
13/06/2006 22:00,0,0
13/06/2006 23:00,0,0
14/06/2006 00:00,0,0
14/06/2006 01:00,0,0
14/06/2006 02:00,0,0
14/06/2006 03:00,0,0
14/06/2006 04:00,0,0
14/06/2006 05:00,0,0
14/06/2006 06:00,0,0
14/06/2006 07:00,0,0
14/06/2006 08:00,0,0
14/06/2006 09:00,0,0
14/06/2006 10:00,0,0
14/06/2006 11:00,0,0
14/06/2006 12:00,0,0
14/06/2006 13:00,0,0
14/06/2006 14:00,0,0
14/06/2006 15:00,0,0
14/06/2006 16:00,0,0
14/06/2006 17:00,0,0
14/06/2006 18:00,0,0
14/06/2006 19:00,0,0
14/06/2006 20:00,0,0
14/06/2006 21:00,0,0
14/06/2006 22:00,0,0
14/06/2006 23:00,0,0
15/06/2006 00:00,0,0
15/06/2006 01:00,0,0
15/06/2006 02:00,0,0
15/06/2006 03:00,0,0
15/06/2006 04:00,0,0
15/06/2006 05:00,0,0
15/06/2006 06:00,0,0
15/06/2006 07:00,0,0
15/06/2006 08:00,0,0
15/06/2006 09:00,0,0
15/06/2006 10:00,0,0
15/06/2006 11:00,0,0
15/06/2006 12:00,0,0
15/06/2006 13:00,0,0
15/06/2006 14:00,0,0
15/06/2006 15:00,0,0
15/06/2006 16:00,0,0
15/06/2006 17:00,0,0
15/06/2006 18:00,0,0
15/06/2006 19:00,0,0
15/06/2006 20:00,0,0
15/06/2006 21:00,0,0
15/06/2006 22:00,0,0
15/06/2006 23:00,0,0
16/06/2006 00:00,0,0
16/06/2006 01:00,0,0
16/06/2006 02:00,0,0
16/06/2006 03:00,0,0
16/06/2006 04:00,0,0
16/06/2006 05:00,0,0
16/06/2006 06:00,0,0
16/06/2006 07:00,0,0
16/06/2006 08:00,0,0
16/06/2006 09:00,0,0
16/06/2006 10:00,0,0
16/06/2006 11:00,0,0
16/06/2006 12:00,0,0
16/06/2006 13:00,0,0
16/06/2006 14:00,0,0
16/06/2006 15:00,0,0
16/06/2006 16:00,0,0
16/06/2006 17:00,0,0
16/06/2006 18:00,0,0
16/06/2006 19:00,0,0
16/06/2006 20:00,0,0
16/06/2006 21:00,0,0
16/06/2006 22:00,0,0
16/06/2006 23:00,0,0
17/06/2006 00:00,0,0
17/06/2006 01:00,0,0
17/06/2006 02:00,0,0
17/06/2006 03:00,0,0
17/06/2006 04:00,0,0
17/06/2006 05:00,0,0
17/06/2006 06:00,0,0
17/06/2006 07:00,0,0
17/06/2006 08:00,0,0
17/06/2006 09:00,0,0
17/06/2006 10:00,0,0
17/06/2006 11:00,0,0
17/06/2006 12:00,0,0
17/06/2006 13:00,0,0
17/06/2006 14:00,0,0
17/06/2006 15:00,0,0
17/06/2006 16:00,0,0
17/06/2006 17:00,0,0
17/06/2006 18:00,0,0
17/06/2006 19:00,0,0
17/06/2006 20:00,0,0
17/06/2006 21:00,0,0
17/06/2006 22:00,0,0
17/06/2006 23:00,0,0
18/06/2006 00:00,0,0
18/06/2006 01:00,0,0
18/06/2006 02:00,0,0
18/06/2006 03:00,0,0
18/06/2006 04:00,0,0
18/06/2006 05:00,0,0
18/06/2006 06:00,0,0
18/06/2006 07:00,0,0
18/06/2006 08:00,0,0
18/06/2006 09:00,0,0
18/06/2006 10:00,0,0
18/06/2006 11:00,0,0
18/06/2006 12:00,0,0
18/06/2006 13:00,0,0
18/06/2006 14:00,0,0
18/06/2006 15:00,0,0
18/06/2006 16:00,0,0
18/06/2006 17:00,0,0
18/06/2006 18:00,0,0
18/06/2006 19:00,0,0
18/06/2006 20:00,0,0
18/06/2006 21:00,0,0
18/06/2006 22:00,0,0
18/06/2006 23:00,0,0
19/06/2006 00:00,0,0
19/06/2006 01:00,0,0
19/06/2006 02:00,0,0
19/06/2006 03:00,0,0
19/06/2006 04:00,0,0
19/06/2006 05:00,0,0
19/06/2006 06:00,0,0
19/06/2006 07:00,0,0
19/06/2006 08:00,0,0
19/06/2006 09:00,0,0
19/06/2006 10:00,0,0
19/06/2006 11:00,0,0
19/06/2006 12:00,0,0
19/06/2006 13:00,0,0
19/06/2006 14:00,0,0
19/06/2006 15:00,0,0
19/06/2006 16:00,0,0
19/06/2006 17:00,0,0
19/06/2006 18:00,0,0
19/06/2006 19:00,0,0
19/06/2006 20:00,0,0
19/06/2006 21:00,0,0
19/06/2006 22:00,0,0
19/06/2006 23:00,0,0
20/06/2006 00:00,0,0
20/06/2006 01:00,0,0
20/06/2006 02:00,0,0
20/06/2006 03:00,0,0
20/06/2006 04:00,0,0
20/06/2006 05:00,0,0
20/06/2006 06:00,0,0
20/06/2006 07:00,0,0
20/06/2006 08:00,0,0
20/06/2006 09:00,0,0
20/06/2006 10:00,0,0
20/06/2006 11:00,0,0
20/06/2006 12:00,0,0
20/06/2006 13:00,0,0
20/06/2006 14:00,0,0
20/06/2006 15:00,0,0
20/06/2006 16:00,0,0
20/06/2006 17:00,0,0
20/06/2006 18:00,0,0
20/06/2006 19:00,0,0
20/06/2006 20:00,0,0
20/06/2006 21:00,0,0
20/06/2006 22:00,0,0
20/06/2006 23:00,0,0
21/06/2006 00:00,0,0
21/06/2006 01:00,0,0
21/06/2006 02:00,0,0
21/06/2006 03:00,0,0
21/06/2006 04:00,0,0
21/06/2006 05:00,0,0
21/06/2006 06:00,0,0
21/06/2006 07:00,0,0
21/06/2006 08:00,0,0
21/06/2006 09:00,0,0
21/06/2006 10:00,0,0
21/06/2006 11:00,0,0
21/06/2006 12:00,0,0
21/06/2006 13:00,0,0
21/06/2006 14:00,0,0
21/06/2006 15:00,0,0
21/06/2006 16:00,0,0
21/06/2006 17:00,0,0
21/06/2006 18:00,0,0
21/06/2006 19:00,0,0
21/06/2006 20:00,0,0
21/06/2006 21:00,0,0
21/06/2006 22:00,0,0
21/06/2006 23:00,0,0
22/06/2006 00:00,0,0
22/06/2006 01:00,0,0
22/06/2006 02:00,0,0
22/06/2006 03:00,0,0
22/06/2006 04:00,0,0
22/06/2006 05:00,0,0
22/06/2006 06:00,0,0
22/06/2006 07:00,0,0
22/06/2006 08:00,0,0
22/06/2006 09:00,0,0
22/06/2006 10:00,0,0
22/06/2006 11:00,0,0
22/06/2006 12:00,0,0
22/06/2006 13:00,0,0
22/06/2006 14:00,0,0
22/06/2006 15:00,0,0
22/06/2006 16:00,0,0
22/06/2006 17:00,0,0
22/06/2006 18:00,0,0
22/06/2006 19:00,0,0
22/06/2006 20:00,0,0
22/06/2006 21:00,0,0
22/06/2006 22:00,0,0
22/06/2006 23:00,0,0
23/06/2006 00:00,0,0
23/06/2006 01:00,0,0
23/06/2006 02:00,0,0
23/06/2006 03:00,0,0
23/06/2006 04:00,0,0
23/06/2006 05:00,0,0
23/06/2006 06:00,0,0
23/06/2006 07:00,0,0
23/06/2006 08:00,0,0
23/06/2006 09:00,0,0
23/06/2006 10:00,0,0
23/06/2006 11:00,0,0
23/06/2006 12:00,0,0
23/06/2006 13:00,0,0
23/06/2006 14:00,0,0
23/06/2006 15:00,0,0
23/06/2006 16:00,0,0
23/06/2006 17:00,0,0
23/06/2006 18:00,0,0
23/06/2006 19:00,0,0
23/06/2006 20:00,0,0
23/06/2006 21:00,0,0
23/06/2006 22:00,0,0
23/06/2006 23:00,0,0
24/06/2006 00:00,0,0
24/06/2006 01:00,0,0
24/06/2006 02:00,0,0
24/06/2006 03:00,0,0
24/06/2006 04:00,0,0
24/06/2006 05:00,0,0
24/06/2006 06:00,0,0
24/06/2006 07:00,0,0
24/06/2006 08:00,0,0
24/06/2006 09:00,0,0
24/06/2006 10:00,0,0
24/06/2006 11:00,0,0
24/06/2006 12:00,0,0
24/06/2006 13:00,0,0
24/06/2006 14:00,0,0
24/06/2006 15:00,0,0
24/06/2006 16:00,0,0
24/06/2006 17:00,0,0
24/06/2006 18:00,0,0
24/06/2006 19:00,0,0
24/06/2006 20:00,0,0
24/06/2006 21:00,0,0
24/06/2006 22:00,0,0
24/06/2006 23:00,0,0
25/06/2006 00:00,0,0
25/06/2006 01:00,0,0
25/06/2006 02:00,0,0
25/06/2006 03:00,0,0
25/06/2006 04:00,0,0
25/06/2006 05:00,0,0
25/06/2006 06:00,0,0
25/06/2006 07:00,0,0
25/06/2006 08:00,0,0
25/06/2006 09:00,0,0
25/06/2006 10:00,0,0
25/06/2006 11:00,0,0
25/06/2006 12:00,0,0
25/06/2006 13:00,0,0
25/06/2006 14:00,0,0
25/06/2006 15:00,0,0
25/06/2006 16:00,0,0
25/06/2006 17:00,0,0
25/06/2006 18:00,0,0
25/06/2006 19:00,0,0
25/06/2006 20:00,0,0
25/06/2006 21:00,0,0
25/06/2006 22:00,0,0
25/06/2006 23:00,0,0
26/06/2006 00:00,0,0
26/06/2006 01:00,0,0
26/06/2006 02:00,0,0
26/06/2006 03:00,0,0
26/06/2006 04:00,0,0
26/06/2006 05:00,0,0
26/06/2006 06:00,0,0
26/06/2006 07:00,0,0
26/06/2006 08:00,0,0
26/06/2006 09:00,0,0
26/06/2006 10:00,0,0
26/06/2006 11:00,0,0
26/06/2006 12:00,0,0
26/06/2006 13:00,0,0
26/06/2006 14:00,0,0
26/06/2006 15:00,0,0
26/06/2006 16:00,0,0
26/06/2006 17:00,0,0
26/06/2006 18:00,0,0
26/06/2006 19:00,0,0
26/06/2006 20:00,0,0
26/06/2006 21:00,0,0
26/06/2006 22:00,0,0
26/06/2006 23:00,0,0
27/06/2006 00:00,0,0
27/06/2006 01:00,0,0
27/06/2006 02:00,0,0
27/06/2006 03:00,0,0
27/06/2006 04:00,0,0
27/06/2006 05:00,0,0
27/06/2006 06:00,0,0
27/06/2006 07:00,0,0
27/06/2006 08:00,0,0
27/06/2006 09:00,0,0
27/06/2006 10:00,0,0
27/06/2006 11:00,0,0
27/06/2006 12:00,0,0
27/06/2006 13:00,0,0
27/06/2006 14:00,0,0
27/06/2006 15:00,0,0
27/06/2006 16:00,0,0
27/06/2006 17:00,0,0
27/06/2006 18:00,0,0
27/06/2006 19:00,0,0
27/06/2006 20:00,0,0
27/06/2006 21:00,0,0
27/06/2006 22:00,0,0
27/06/2006 23:00,0,0
28/06/2006 00:00,0,0
28/06/2006 01:00,0,0
28/06/2006 02:00,0,0
28/06/2006 03:00,0,0
28/06/2006 04:00,0,0
28/06/2006 05:00,0,0
28/06/2006 06:00,0,0
28/06/2006 07:00,0,0
28/06/2006 08:00,0,0
28/06/2006 09:00,0,0
28/06/2006 10:00,0,0
28/06/2006 11:00,0,0
28/06/2006 12:00,0,0
28/06/2006 13:00,0,0
28/06/2006 14:00,0,0
28/06/2006 15:00,0,0
28/06/2006 16:00,0,0
28/06/2006 17:00,0,0
28/06/2006 18:00,0,0
28/06/2006 19:00,0,0
28/06/2006 20:00,0,0
28/06/2006 21:00,0,0
28/06/2006 22:00,0,0
28/06/2006 23:00,0,0
29/06/2006 00:00,0,0
29/06/2006 01:00,0,0
29/06/2006 02:00,0,0
29/06/2006 03:00,0,0
29/06/2006 04:00,0,0
29/06/2006 05:00,0,0
29/06/2006 06:00,0,0
29/06/2006 07:00,0,0
29/06/2006 08:00,0,0
29/06/2006 09:00,0,0
29/06/2006 10:00,0,0
29/06/2006 11:00,0,0
29/06/2006 12:00,0,0
29/06/2006 13:00,0,0
29/06/2006 14:00,0,0
29/06/2006 15:00,0,0
29/06/2006 16:00,0,0
29/06/2006 17:00,0,0
29/06/2006 18:00,0,0
29/06/2006 19:00,0,0
29/06/2006 20:00,0,0
29/06/2006 21:00,0,0
29/06/2006 22:00,0,0
29/06/2006 23:00,0,0
30/06/2006 00:00,0,0
30/06/2006 01:00,0,0
30/06/2006 02:00,0,0
30/06/2006 03:00,0,0
30/06/2006 04:00,0,0
30/06/2006 05:00,0,0
30/06/2006 06:00,0,0
30/06/2006 07:00,0,0
30/06/2006 08:00,0,0
30/06/2006 09:00,0,0
30/06/2006 10:00,0,0
30/06/2006 11:00,0,0
30/06/2006 12:00,0,0
30/06/2006 13:00,0,0
30/06/2006 14:00,0,0
30/06/2006 15:00,0,0
30/06/2006 16:00,0,0
30/06/2006 17:00,0,0
30/06/2006 18:00,0,0
30/06/2006 19:00,0,0
30/06/2006 20:00,0,0
30/06/2006 21:00,0,0
30/06/2006 22:00,0,0
30/06/2006 23:00,0,0
01/07/2006 00:00,0,0
01/07/2006 01:00,0,0
01/07/2006 02:00,0,0
01/07/2006 03:00,0,0
01/07/2006 04:00,0,0
01/07/2006 05:00,0,0
01/07/2006 06:00,0,0
01/07/2006 07:00,0,0
01/07/2006 08:00,0,0
01/07/2006 09:00,0,0
01/07/2006 10:00,0,0
01/07/2006 11:00,0,0
01/07/2006 12:00,0,0
01/07/2006 13:00,0,0
01/07/2006 14:00,0,0
01/07/2006 15:00,0,0
01/07/2006 16:00,0,0
01/07/2006 17:00,0,0
01/07/2006 18:00,0,0
01/07/2006 19:00,0,0
01/07/2006 20:00,0,0
01/07/2006 21:00,0,0
01/07/2006 22:00,0,0
01/07/2006 23:00,0,0
02/07/2006 00:00,0,0
02/07/2006 01:00,0,0
02/07/2006 02:00,0,0
02/07/2006 03:00,0,0
02/07/2006 04:00,0,0
02/07/2006 05:00,0,0
02/07/2006 06:00,0,0
02/07/2006 07:00,0,0
02/07/2006 08:00,0,0
02/07/2006 09:00,0,0
02/07/2006 10:00,0,0
02/07/2006 11:00,0,0
02/07/2006 12:00,0,0
02/07/2006 13:00,0,0
02/07/2006 14:00,0,0
02/07/2006 15:00,0,0
02/07/2006 16:00,0,0
02/07/2006 17:00,0,0
02/07/2006 18:00,0,0
02/07/2006 19:00,0,0
02/07/2006 20:00,0,0
02/07/2006 21:00,0,0
02/07/2006 22:00,0,0
02/07/2006 23:00,0,0
03/07/2006 00:00,0,0
03/07/2006 01:00,0,0
03/07/2006 02:00,0,0
03/07/2006 03:00,0,0
03/07/2006 04:00,0,0
03/07/2006 05:00,0,0
03/07/2006 06:00,0,0
03/07/2006 07:00,0,0
03/07/2006 08:00,0,0
03/07/2006 09:00,0,0
03/07/2006 10:00,0,0
03/07/2006 11:00,0,0
03/07/2006 12:00,0,0
03/07/2006 13:00,0,0
03/07/2006 14:00,0,0
03/07/2006 15:00,0,0
03/07/2006 16:00,0,0
03/07/2006 17:00,0,0
03/07/2006 18:00,0,0
03/07/2006 19:00,0,0
03/07/2006 20:00,0,0
03/07/2006 21:00,0,0
03/07/2006 22:00,0,0
03/07/2006 23:00,0,0
04/07/2006 00:00,0,0
04/07/2006 01:00,0,0
04/07/2006 02:00,0,0
04/07/2006 03:00,0,0
04/07/2006 04:00,0,0
04/07/2006 05:00,0,0
04/07/2006 06:00,0,0
04/07/2006 07:00,0,0
04/07/2006 08:00,0,0
04/07/2006 09:00,0,0
04/07/2006 10:00,0,0
04/07/2006 11:00,0,0
04/07/2006 12:00,0,0
04/07/2006 13:00,0,0
04/07/2006 14:00,0,0
04/07/2006 15:00,0,0
04/07/2006 16:00,0,0
04/07/2006 17:00,0,0
04/07/2006 18:00,0,0
04/07/2006 19:00,0,0
04/07/2006 20:00,0,0
04/07/2006 21:00,0,0
04/07/2006 22:00,0,0
04/07/2006 23:00,0,0
05/07/2006 00:00,0,0
05/07/2006 01:00,0,0
05/07/2006 02:00,0,0
05/07/2006 03:00,0,0
05/07/2006 04:00,0,0
05/07/2006 05:00,0,0
05/07/2006 06:00,0,0
05/07/2006 07:00,0,0
05/07/2006 08:00,0,0
05/07/2006 09:00,0,0
05/07/2006 10:00,0,0
05/07/2006 11:00,0,0
05/07/2006 12:00,0,0
05/07/2006 13:00,0,0
05/07/2006 14:00,0,0
05/07/2006 15:00,0,0
05/07/2006 16:00,0,0
05/07/2006 17:00,0,0
05/07/2006 18:00,0,0
05/07/2006 19:00,0,0
05/07/2006 20:00,0,0
05/07/2006 21:00,0,0
05/07/2006 22:00,0,0
05/07/2006 23:00,0,0
06/07/2006 00:00,0,0
06/07/2006 01:00,0,0
06/07/2006 02:00,0,0
06/07/2006 03:00,0,0
06/07/2006 04:00,0,0
06/07/2006 05:00,0,0
06/07/2006 06:00,0,0
06/07/2006 07:00,0,0
06/07/2006 08:00,0,0
06/07/2006 09:00,0,0
06/07/2006 10:00,0,0
06/07/2006 11:00,0,0
06/07/2006 12:00,0,0
06/07/2006 13:00,0,0
06/07/2006 14:00,0,0
06/07/2006 15:00,0,0
06/07/2006 16:00,0,0
06/07/2006 17:00,0,0
06/07/2006 18:00,0,0
06/07/2006 19:00,0,0
06/07/2006 20:00,0,0
06/07/2006 21:00,0,0
06/07/2006 22:00,0,0
06/07/2006 23:00,0,0
07/07/2006 00:00,0,0
07/07/2006 01:00,0,0
07/07/2006 02:00,0,0
07/07/2006 03:00,0,0
07/07/2006 04:00,0,0
07/07/2006 05:00,0,0
07/07/2006 06:00,0,0
07/07/2006 07:00,0,0
07/07/2006 08:00,0,0
07/07/2006 09:00,0,0
07/07/2006 10:00,0,0
07/07/2006 11:00,0,0
07/07/2006 12:00,0,0
07/07/2006 13:00,0,0
07/07/2006 14:00,0,0
07/07/2006 15:00,0,0
07/07/2006 16:00,0,0
07/07/2006 17:00,0,0
07/07/2006 18:00,0,0
07/07/2006 19:00,0,0
07/07/2006 20:00,0,0
07/07/2006 21:00,0,0
07/07/2006 22:00,0,0
07/07/2006 23:00,0,0
08/07/2006 00:00,0,0
08/07/2006 01:00,0,0
08/07/2006 02:00,0,0
08/07/2006 03:00,0,0
08/07/2006 04:00,0,0
08/07/2006 05:00,0,0
08/07/2006 06:00,0,0
08/07/2006 07:00,0,0
08/07/2006 08:00,0,0
08/07/2006 09:00,0,0
08/07/2006 10:00,0,0
08/07/2006 11:00,0,0
08/07/2006 12:00,0,0
08/07/2006 13:00,0,0
08/07/2006 14:00,0,0
08/07/2006 15:00,0,0
08/07/2006 16:00,0,0
08/07/2006 17:00,0,0
08/07/2006 18:00,0,0
08/07/2006 19:00,0,0
08/07/2006 20:00,0,0
08/07/2006 21:00,0,0
08/07/2006 22:00,0,0
08/07/2006 23:00,0,0
09/07/2006 00:00,0,0
09/07/2006 01:00,0,0
09/07/2006 02:00,0,0
09/07/2006 03:00,0,0
09/07/2006 04:00,0,0
09/07/2006 05:00,0,0
09/07/2006 06:00,0,0
09/07/2006 07:00,0,0
09/07/2006 08:00,0,0
09/07/2006 09:00,0,0
09/07/2006 10:00,0,0
09/07/2006 11:00,0,0
09/07/2006 12:00,0,0
09/07/2006 13:00,0,0
09/07/2006 14:00,0,0
09/07/2006 15:00,0,0
09/07/2006 16:00,0,0
09/07/2006 17:00,0,0
09/07/2006 18:00,0,0
09/07/2006 19:00,0,0
09/07/2006 20:00,0,0
09/07/2006 21:00,0,0
09/07/2006 22:00,0,0
09/07/2006 23:00,0,0
10/07/2006 00:00,0,0
10/07/2006 01:00,0,0
10/07/2006 02:00,0,0
10/07/2006 03:00,0,0
10/07/2006 04:00,0,0
10/07/2006 05:00,0,0
10/07/2006 06:00,0,0
10/07/2006 07:00,0,0
10/07/2006 08:00,0,0
10/07/2006 09:00,0,0
10/07/2006 10:00,0,0
10/07/2006 11:00,0,0
10/07/2006 12:00,0,0
10/07/2006 13:00,0,0
10/07/2006 14:00,0,0
10/07/2006 15:00,0,0
10/07/2006 16:00,0,0
10/07/2006 17:00,0,0
10/07/2006 18:00,0,0
10/07/2006 19:00,0,0
10/07/2006 20:00,0,0
10/07/2006 21:00,0,0
10/07/2006 22:00,0,0
10/07/2006 23:00,0,0
11/07/2006 00:00,0,0
11/07/2006 01:00,0,0
11/07/2006 02:00,0,0
11/07/2006 03:00,0,0
11/07/2006 04:00,0,0
11/07/2006 05:00,0,0
11/07/2006 06:00,0,0
11/07/2006 07:00,0,0
11/07/2006 08:00,0,0
11/07/2006 09:00,0,0
11/07/2006 10:00,0,0
11/07/2006 11:00,0,0
11/07/2006 12:00,0,0
11/07/2006 13:00,0,0
11/07/2006 14:00,0,0
11/07/2006 15:00,0,0
11/07/2006 16:00,0,0
11/07/2006 17:00,0,0
11/07/2006 18:00,0,0
11/07/2006 19:00,0,0
11/07/2006 20:00,0,0
11/07/2006 21:00,0,0
11/07/2006 22:00,0,0
11/07/2006 23:00,0,0
12/07/2006 00:00,0,0
12/07/2006 01:00,0,0
12/07/2006 02:00,0,0
12/07/2006 03:00,0,0
12/07/2006 04:00,0,0
12/07/2006 05:00,0,0
12/07/2006 06:00,0,0
12/07/2006 07:00,0,0
12/07/2006 08:00,0,0
12/07/2006 09:00,0,0
12/07/2006 10:00,0,0
12/07/2006 11:00,0,0
12/07/2006 12:00,0,0
12/07/2006 13:00,0,0
12/07/2006 14:00,0,0
12/07/2006 15:00,0,0
12/07/2006 16:00,0,0
12/07/2006 17:00,0,0
12/07/2006 18:00,0,0
12/07/2006 19:00,0,0
12/07/2006 20:00,0,0
12/07/2006 21:00,0,0
12/07/2006 22:00,0,0
12/07/2006 23:00,0,0
13/07/2006 00:00,0,0
13/07/2006 01:00,0,0
13/07/2006 02:00,0,0
13/07/2006 03:00,0,0
13/07/2006 04:00,0,0
13/07/2006 05:00,0,0
13/07/2006 06:00,0,0
13/07/2006 07:00,0,0
13/07/2006 08:00,0,0
13/07/2006 09:00,0,0
13/07/2006 10:00,0,0
13/07/2006 11:00,0,0
13/07/2006 12:00,0,0
13/07/2006 13:00,0,0
13/07/2006 14:00,0,0
13/07/2006 15:00,0,0
13/07/2006 16:00,0,0
13/07/2006 17:00,0,0
13/07/2006 18:00,0,0
13/07/2006 19:00,0,0
13/07/2006 20:00,0,0
13/07/2006 21:00,0,0
13/07/2006 22:00,0,0
13/07/2006 23:00,0,0
14/07/2006 00:00,0,0
14/07/2006 01:00,0,0
14/07/2006 02:00,0,0
14/07/2006 03:00,0,0
14/07/2006 04:00,0,0
14/07/2006 05:00,0,0
14/07/2006 06:00,0,0
14/07/2006 07:00,0,0
14/07/2006 08:00,0,0
14/07/2006 09:00,0,0
14/07/2006 10:00,0,0
14/07/2006 11:00,0,0
14/07/2006 12:00,0,0
14/07/2006 13:00,0,0
14/07/2006 14:00,0,0
14/07/2006 15:00,0,0
14/07/2006 16:00,0,0
14/07/2006 17:00,0,0
14/07/2006 18:00,0,0
14/07/2006 19:00,0,0
14/07/2006 20:00,0,0
14/07/2006 21:00,0,0
14/07/2006 22:00,0,0
14/07/2006 23:00,0,0
15/07/2006 00:00,0,0
15/07/2006 01:00,0,0
15/07/2006 02:00,0,0
15/07/2006 03:00,0,0
15/07/2006 04:00,0,0
15/07/2006 05:00,0,0
15/07/2006 06:00,0,0
15/07/2006 07:00,0,0
15/07/2006 08:00,0,0
15/07/2006 09:00,0,0
15/07/2006 10:00,0,0
